date,open,low,high,close,volume,base_currency,target_currency
2024-10-06 20:00:00,0.011897,0.011897,0.011907,0.011905,48,INR,USD
2024-10-04 16:00:00,0.011896,0.011895,0.011897,0.011897,18,INR,USD
2024-10-04 12:00:00,0.01189902,0.01189551,0.0119021,0.01189972,1145,INR,USD
2024-10-04 08:00:00,0.01190706,0.01188851,0.01191006,0.01189905,4350,INR,USD
2024-10-04 04:00:00,0.01190919,0.01190476,0.01191082,0.01190646,991,INR,USD
2024-10-04 00:00:00,0.01190907,0.01190604,0.01191127,0.01190947,955,INR,USD
2024-10-03 20:00:00,0.0119032,0.0119032,0.01191251,0.0119066,1313,INR,USD
2024-10-03 16:00:00,0.011902,0.011899,0.011903,0.011899,47,INR,USD
2024-10-03 12:00:00,0.011898,0.011896,0.011904,0.011902,48,INR,USD
2024-10-03 08:00:00,0.011901,0.011896,0.011904,0.011898,48,INR,USD
2024-10-03 04:00:00,0.011906,0.011884,0.011911,0.011901,48,INR,USD
2024-10-03 00:00:00,0.01191,0.011906,0.011912,0.011908,48,INR,USD
2024-10-02 20:00:00,0.011913,0.011905,0.011916,0.01191,48,INR,USD
2024-10-02 16:00:00,0.011908,0.011892,0.011913,0.011912,47,INR,USD
2024-10-02 12:00:00,0.011911,0.011907,0.011911,0.011907,48,INR,USD
2024-10-02 08:00:00,0.011904,0.011902,0.01191,0.01191,48,INR,USD
2024-10-02 04:00:00,0.011888,0.011888,0.011909,0.011904,48,INR,USD
2024-10-02 00:00:00,0.011918,0.011899,0.011918,0.011905,48,INR,USD
2024-10-01 20:00:00,0.011919,0.011916,0.011921,0.011919,48,INR,USD
2024-10-01 16:00:00,0.011913,0.011897,0.011919,0.011919,47,INR,USD
2024-10-01 12:00:00,0.011911,0.011907,0.011916,0.011913,47,INR,USD
2024-10-01 08:00:00,0.011925,0.011907,0.011929,0.011911,47,INR,USD
2024-10-01 04:00:00,0.011927,0.011925,0.01193,0.011925,48,INR,USD
2024-10-01 00:00:00,0.011927,0.01191,0.011931,0.01191,48,INR,USD
2024-09-30 20:00:00,0.011941,0.011926,0.011941,0.011928,48,INR,USD
2024-09-30 16:00:00,0.011935,0.011925,0.011935,0.011925,26,INR,USD
2024-09-30 12:00:00,0.011933,0.011928,0.011941,0.011935,47,INR,USD
2024-09-30 08:00:00,0.011933,0.011913,0.011935,0.011931,48,INR,USD
2024-09-30 04:00:00,0.011932,0.011912,0.011934,0.011933,48,INR,USD
2024-09-30 00:00:00,0.011935,0.011912,0.011935,0.011931,48,INR,USD
2024-09-29 20:00:00,0.011941,0.011934,0.011948,0.011935,45,INR,USD
2024-09-27 16:00:00,0.011941,0.01194,0.011942,0.011941,18,INR,USD
2024-09-27 12:00:00,0.011942,0.011939,0.011942,0.011942,48,INR,USD
2024-09-27 08:00:00,0.011946,0.011927,0.011949,0.011942,48,INR,USD
2024-09-27 04:00:00,0.011949,0.011926,0.011949,0.011946,48,INR,USD
2024-09-27 00:00:00,0.011955,0.011928,0.011955,0.011946,48,INR,USD
2024-09-26 20:00:00,0.011956,0.01195,0.011956,0.011952,48,INR,USD
2024-09-26 16:00:00,0.011955,0.011938,0.011956,0.011955,48,INR,USD
2024-09-26 12:00:00,0.011954,0.011951,0.011955,0.011954,48,INR,USD
2024-09-26 08:00:00,0.011953,0.011946,0.011956,0.011955,46,INR,USD
2024-09-26 04:00:00,0.011943,0.011942,0.011956,0.011956,48,INR,USD
2024-09-26 00:00:00,0.011945,0.011941,0.011949,0.011943,48,INR,USD
2024-09-25 20:00:00,0.011948,0.011945,0.011958,0.011945,48,INR,USD
2024-09-25 16:00:00,0.011957,0.011937,0.011957,0.011954,48,INR,USD
2024-09-25 12:00:00,0.011956,0.011953,0.011958,0.011957,48,INR,USD
2024-09-25 08:00:00,0.011957,0.011956,0.011966,0.011956,48,INR,USD
2024-09-25 04:00:00,0.011957,0.011941,0.011963,0.011957,48,INR,USD
2024-09-25 00:00:00,0.011966,0.011955,0.011969,0.011957,48,INR,USD
2024-09-24 20:00:00,0.011955,0.011955,0.011964,0.011964,48,INR,USD
2024-09-24 16:00:00,0.011957,0.01194,0.011961,0.011961,48,INR,USD
2024-09-24 12:00:00,0.011956,0.011953,0.011957,0.011957,48,INR,USD
2024-09-24 08:00:00,0.011949,0.011949,0.011957,0.011956,48,INR,USD
2024-09-24 04:00:00,0.01195,0.011947,0.011953,0.011949,48,INR,USD
2024-09-24 00:00:00,0.011966,0.011949,0.011966,0.01195,48,INR,USD
2024-09-23 20:00:00,0.011965,0.011964,0.011969,0.011965,48,INR,USD
2024-09-23 16:00:00,0.011966,0.01195,0.011967,0.011965,48,INR,USD
2024-09-23 12:00:00,0.011966,0.011966,0.011968,0.011966,48,INR,USD
2024-09-23 08:00:00,0.011965,0.011962,0.011967,0.011966,48,INR,USD
2024-09-23 04:00:00,0.011966,0.011964,0.01197,0.011965,48,INR,USD
2024-09-23 00:00:00,0.011977,0.011966,0.011979,0.01197,48,INR,USD
2024-09-22 20:00:00,0.011974,0.011962,0.01198,0.011979,46,INR,USD
2024-09-20 16:00:00,0.011974,0.011974,0.011976,0.011975,18,INR,USD
2024-09-20 12:00:00,0.011974,0.011973,0.011975,0.011973,48,INR,USD
2024-09-20 08:00:00,0.011965,0.011965,0.011974,0.011974,47,INR,USD
2024-09-20 04:00:00,0.011966,0.011951,0.01197,0.011965,48,INR,USD
2024-09-20 00:00:00,0.011963,0.011953,0.011975,0.011966,48,INR,USD
2024-09-19 20:00:00,0.011955,0.011954,0.011962,0.011961,48,INR,USD
2024-09-19 16:00:00,0.011954,0.01194,0.011956,0.011956,47,INR,USD
2024-09-19 12:00:00,0.011955,0.011953,0.011956,0.011954,48,INR,USD
2024-09-19 08:00:00,0.01195,0.011935,0.011954,0.011954,47,INR,USD
2024-09-19 04:00:00,0.011953,0.011935,0.011956,0.011949,48,INR,USD
2024-09-19 00:00:00,0.011945,0.011939,0.01196,0.011954,48,INR,USD
2024-10-18 16:00:00,0.1751,0.1751,0.1753,0.1751,24,BRL,USD
2024-10-18 12:00:00,0.1757,0.175,0.1758,0.1751,48,BRL,USD
2024-10-18 08:00:00,0.1772,0.1755,0.1772,0.1756,48,BRL,USD
2024-10-18 04:00:00,0.1765,0.176,0.1765,0.1764,48,BRL,USD
2024-10-18 00:00:00,0.1765,0.1765,0.1765,0.1765,24,BRL,USD
2024-10-17 20:00:00,0.1765,0.1765,0.1765,0.1765,15,BRL,USD
2024-10-17 16:00:00,0.1763,0.176,0.1765,0.1765,35,BRL,USD
2024-10-17 12:00:00,0.1757,0.1756,0.1763,0.1763,48,BRL,USD
2024-10-17 08:00:00,0.1755,0.1754,0.1761,0.1757,48,BRL,USD
2024-10-17 04:00:00,0.176,0.176,0.1762,0.1761,48,BRL,USD
2024-10-17 00:00:00,0.176,0.176,0.1766,0.176,30,BRL,USD
2024-10-16 20:00:00,0.176,0.176,0.176,0.176,47,BRL,USD
2024-10-16 16:00:00,0.1762,0.176,0.1763,0.176,48,BRL,USD
2024-10-16 12:00:00,0.1763,0.176,0.1767,0.1761,48,BRL,USD
2024-10-16 08:00:00,0.1767,0.1752,0.177,0.1762,48,BRL,USD
2024-10-16 04:00:00,0.1765,0.1763,0.1765,0.1765,48,BRL,USD
2024-10-16 00:00:00,0.1765,0.1765,0.1768,0.1765,48,BRL,USD
2024-10-15 20:00:00,0.1765,0.1765,0.1765,0.1765,42,BRL,USD
2024-10-15 16:00:00,0.1766,0.1763,0.1767,0.1765,43,BRL,USD
2024-10-15 12:00:00,0.1767,0.1762,0.1767,0.1763,48,BRL,USD
2024-10-15 08:00:00,0.1783,0.1765,0.1787,0.1767,48,BRL,USD
2024-10-15 04:00:00,0.1783,0.1783,0.1783,0.1783,48,BRL,USD
2024-10-15 00:00:00,0.1783,0.1783,0.1783,0.1783,31,BRL,USD
2024-10-14 20:00:00,0.1783,0.1783,0.1783,0.1783,40,BRL,USD
2024-10-14 16:00:00,0.1786,0.1782,0.1789,0.1783,47,BRL,USD
2024-10-14 12:00:00,0.1788,0.1787,0.1792,0.1787,48,BRL,USD
2024-10-14 08:00:00,0.1774,0.1767,0.1787,0.1787,48,BRL,USD
2024-10-14 04:00:00,0.1778,0.1772,0.1778,0.1778,48,BRL,USD
2024-10-14 00:00:00,0.1778,0.1776,0.1778,0.1778,24,BRL,USD
2024-10-13 20:00:00,0.178,0.1778,0.178,0.1778,37,BRL,USD
2024-10-11 16:00:00,0.1777,0.1777,0.178,0.178,24,BRL,USD
2024-10-11 12:00:00,0.1774,0.17698,0.17809,0.17804,2319,BRL,USD
2024-10-11 08:00:00,0.17921,0.17681,0.17983,0.17741,2574,BRL,USD
2024-10-11 04:00:00,0.17907,0.17895,0.17909,0.17906,91,BRL,USD
2024-10-11 00:00:00,0.17906,0.1787,0.1791,0.17907,44,BRL,USD
2024-10-10 20:00:00,0.17906,0.17867,0.17906,0.17905,54,BRL,USD
2024-10-10 16:00:00,0.1786,0.1786,0.1787,0.1787,39,BRL,USD
2024-10-10 12:00:00,0.1788,0.1783,0.1789,0.1787,48,BRL,USD
2024-10-10 08:00:00,0.1786,0.1781,0.1791,0.1787,48,BRL,USD
2024-10-10 04:00:00,0.1783,0.1783,0.1784,0.1784,48,BRL,USD
2024-10-10 00:00:00,0.1787,0.1783,0.1787,0.1783,18,BRL,USD
2024-10-09 20:00:00,0.1783,0.1782,0.1783,0.1783,48,BRL,USD
2024-10-09 16:00:00,0.1786,0.1782,0.1786,0.1782,47,BRL,USD
2024-10-09 12:00:00,0.1787,0.1779,0.1788,0.1786,48,BRL,USD
2024-10-09 08:00:00,0.1803,0.1786,0.1803,0.1787,48,BRL,USD
2024-10-09 04:00:00,0.1803,0.1803,0.1803,0.1803,48,BRL,USD
2024-10-09 00:00:00,0.1808,0.1802,0.1808,0.1803,17,BRL,USD
2024-10-08 20:00:00,0.1802,0.1802,0.1802,0.1802,22,BRL,USD
2024-10-08 16:00:00,0.1804,0.1801,0.1805,0.1802,41,BRL,USD
2024-10-08 12:00:00,0.1804,0.1803,0.1808,0.1804,48,BRL,USD
2024-10-08 08:00:00,0.1813,0.1804,0.1814,0.1804,48,BRL,USD
2024-10-08 04:00:00,0.1815,0.1815,0.1818,0.1815,48,BRL,USD
2024-10-08 00:00:00,0.1816,0.1815,0.1816,0.1815,37,BRL,USD
2024-10-07 20:00:00,0.1816,0.1815,0.1816,0.1816,47,BRL,USD
2024-10-07 16:00:00,0.1819,0.1816,0.1819,0.1816,47,BRL,USD
2024-10-07 12:00:00,0.1819,0.1817,0.1822,0.1819,48,BRL,USD
2024-10-07 08:00:00,0.1828,0.1817,0.184,0.1819,48,BRL,USD
2024-10-07 04:00:00,0.1829,0.1826,0.1829,0.1829,48,BRL,USD
2024-10-07 00:00:00,0.1829,0.1829,0.1829,0.1829,18,BRL,USD
2024-10-06 20:00:00,0.1827,0.1827,0.1829,0.1829,26,BRL,USD
2024-10-04 16:00:00,0.1829,0.1826,0.183,0.183,24,BRL,USD
2024-10-04 12:00:00,0.18312,0.18271,0.18334,0.18324,2129,BRL,USD
2024-10-04 08:00:00,0.18251,0.18104,0.18339,0.18314,2604,BRL,USD
2024-10-04 04:00:00,0.18249,0.18239,0.18256,0.18251,114,BRL,USD
2024-10-04 00:00:00,0.1825,0.18239,0.18252,0.18248,67,BRL,USD
2024-10-03 20:00:00,0.1825,0.18249,0.18251,0.1825,60,BRL,USD
2024-10-03 16:00:00,0.1823,0.1821,0.1825,0.1825,26,BRL,USD
2024-10-03 12:00:00,0.1817,0.1817,0.1825,0.1823,48,BRL,USD
2024-10-03 08:00:00,0.1829,0.1813,0.1829,0.1818,46,BRL,USD
2024-10-03 04:00:00,0.1835,0.1833,0.1835,0.1834,48,BRL,USD
2024-10-03 00:00:00,0.1834,0.1834,0.1835,0.1835,48,BRL,USD
2024-10-02 20:00:00,0.1834,0.1833,0.1834,0.1834,48,BRL,USD
2024-10-02 16:00:00,0.1833,0.1833,0.1836,0.1834,42,BRL,USD
2024-10-02 12:00:00,0.1836,0.1831,0.1836,0.1833,48,BRL,USD
2024-10-02 08:00:00,0.1827,0.1827,0.1843,0.1835,48,BRL,USD
2024-10-02 04:00:00,0.1839,0.1827,0.1839,0.1827,48,BRL,USD
2024-10-02 00:00:00,0.1829,0.1829,0.1839,0.1839,18,BRL,USD
2024-10-01 20:00:00,0.1839,0.1839,0.1839,0.1839,18,BRL,USD
2024-10-01 16:00:00,0.1826,0.1825,0.1839,0.1839,37,BRL,USD
2024-10-01 12:00:00,0.1831,0.1823,0.1833,0.1828,47,BRL,USD
2024-10-01 08:00:00,0.1831,0.1823,0.1837,0.1831,47,BRL,USD
2024-10-01 04:00:00,0.1831,0.1831,0.1831,0.1831,48,BRL,USD
2024-10-01 00:00:00,0.1831,0.1831,0.1836,0.1831,22,BRL,USD
2024-09-30 20:00:00,0.1831,0.1831,0.1831,0.1831,6,BRL,USD
2024-09-30 16:00:00,0.1832,0.183,0.1832,0.1831,35,BRL,USD
2024-09-30 12:00:00,0.183,0.1826,0.1833,0.1831,48,BRL,USD
2024-09-30 08:00:00,0.1837,0.1824,0.1845,0.1829,48,BRL,USD
2024-09-30 04:00:00,0.1836,0.1836,0.1836,0.1836,10,BRL,USD
2024-09-30 00:00:00,0.1836,0.1836,0.1836,0.1836,14,BRL,USD
2024-09-29 20:00:00,0.1836,0.1836,0.1836,0.1836,11,BRL,USD
2024-09-27 16:00:00,0.1836,0.1836,0.1837,0.1836,19,BRL,USD
2024-09-27 12:00:00,0.1837,0.1832,0.1838,0.1836,48,BRL,USD
2024-09-27 08:00:00,0.1834,0.1829,0.1838,0.1838,48,BRL,USD
2024-09-27 04:00:00,0.1835,0.1834,0.1835,0.1835,48,BRL,USD
2024-09-27 00:00:00,0.1835,0.1835,0.1842,0.1835,23,BRL,USD
2024-09-26 20:00:00,0.1835,0.1835,0.1835,0.1835,28,BRL,USD
2024-09-26 16:00:00,0.1833,0.1832,0.1835,0.1835,39,BRL,USD
2024-09-26 12:00:00,0.1836,0.183,0.1837,0.1834,48,BRL,USD
2024-09-26 08:00:00,0.1822,0.1822,0.1844,0.1838,47,BRL,USD
2024-09-26 04:00:00,0.1822,0.1821,0.1823,0.1822,48,BRL,USD
2024-09-26 00:00:00,0.1829,0.1822,0.1829,0.1822,18,BRL,USD
2024-09-25 20:00:00,0.1822,0.1822,0.1823,0.1823,31,BRL,USD
2024-09-25 16:00:00,0.1822,0.182,0.1823,0.1822,46,BRL,USD
2024-09-25 12:00:00,0.182,0.1818,0.1824,0.1823,48,BRL,USD
2024-09-25 08:00:00,0.1829,0.1816,0.1833,0.1821,48,BRL,USD
2024-09-25 04:00:00,0.1837,0.1829,0.1837,0.1829,48,BRL,USD
2024-09-25 00:00:00,0.1829,0.1829,0.1837,0.1837,48,BRL,USD
2024-09-24 20:00:00,0.1829,0.1829,0.1829,0.1829,48,BRL,USD
2024-09-24 16:00:00,0.1827,0.1825,0.1829,0.1829,48,BRL,USD
2024-09-24 12:00:00,0.1825,0.1825,0.183,0.1827,48,BRL,USD
2024-09-24 08:00:00,0.1803,0.1803,0.183,0.1826,48,BRL,USD
2024-09-24 04:00:00,0.1815,0.1801,0.1815,0.1803,48,BRL,USD
2024-09-24 00:00:00,0.1808,0.1808,0.1815,0.1815,48,BRL,USD
2024-09-23 20:00:00,0.1808,0.1808,0.1808,0.1808,48,BRL,USD
2024-09-23 16:00:00,0.1803,0.1801,0.1808,0.1808,48,BRL,USD
2024-09-23 12:00:00,0.1802,0.1798,0.1805,0.1803,48,BRL,USD
2024-09-23 08:00:00,0.1811,0.1785,0.1811,0.1802,48,BRL,USD
2024-09-23 04:00:00,0.1811,0.1808,0.1815,0.1808,48,BRL,USD
2024-09-23 00:00:00,0.1815,0.181,0.1815,0.1811,18,BRL,USD
2024-09-22 20:00:00,0.1809,0.1809,0.1811,0.1811,12,BRL,USD
2024-09-20 16:00:00,0.1807,0.1807,0.1809,0.1809,24,BRL,USD
2024-09-20 12:00:00,0.1818,0.1807,0.1818,0.1807,48,BRL,USD
2024-09-20 08:00:00,0.1834,0.1816,0.1841,0.1818,48,BRL,USD
2024-09-20 04:00:00,0.1845,0.1838,0.1845,0.1839,48,BRL,USD
2024-09-20 00:00:00,0.1839,0.1839,0.1845,0.1845,18,BRL,USD
2024-09-19 20:00:00,0.184,0.1839,0.184,0.184,43,BRL,USD
2024-09-19 16:00:00,0.184,0.1837,0.184,0.1839,47,BRL,USD
2024-09-19 12:00:00,0.1845,0.1837,0.1845,0.1839,48,BRL,USD
2024-09-19 08:00:00,0.1827,0.1827,0.1847,0.1844,45,BRL,USD
2024-09-19 04:00:00,0.1827,0.1826,0.1842,0.1827,48,BRL,USD
2024-09-19 00:00:00,0.1827,0.1826,0.1827,0.1827,48,BRL,USD
